,INTERVAL,M_DATE,PRICE_ZONE_ID,POWER_SYS_ID,E_USE_FACT
352,16,15.11.2015 0:00:00,1,530000,31631.0
353,17,15.11.2015 0:00:00,1,530000,32135.0
354,18,15.11.2015 0:00:00,1,530000,31934.0
355,19,15.11.2015 0:00:00,1,530000,31151.0
356,20,15.11.2015 0:00:00,1,530000,30686.0
357,21,15.11.2015 0:00:00,1,530000,29561.0
358,22,15.11.2015 0:00:00,1,530000,27712.0
359,23,15.11.2015 0:00:00,1,530000,25866.0
360,0,16.11.2015 0:00:00,1,530000,24878.0
361,1,16.11.2015 0:00:00,1,530000,24026.0
362,2,16.11.2015 0:00:00,1,530000,23525.0
363,3,16.11.2015 0:00:00,1,530000,23734.0
364,4,16.11.2015 0:00:00,1,530000,24040.0
365,5,16.11.2015 0:00:00,1,530000,25271.0
366,6,16.11.2015 0:00:00,1,530000,27930.0
367,7,16.11.2015 0:00:00,1,530000,29628.0
368,8,16.11.2015 0:00:00,1,530000,31665.0
369,9,16.11.2015 0:00:00,1,530000,32477.0
370,10,16.11.2015 0:00:00,1,530000,32436.0
371,11,16.11.2015 0:00:00,1,530000,32254.0
372,12,16.11.2015 0:00:00,1,530000,32153.0
373,13,16.11.2015 0:00:00,1,530000,32167.0
374,14,16.11.2015 0:00:00,1,530000,32156.0
375,15,16.11.2015 0:00:00,1,530000,32578.0
376,16,16.11.2015 0:00:00,1,530000,33549.0
377,17,16.11.2015 0:00:00,1,530000,33778.0
378,18,16.11.2015 0:00:00,1,530000,33390.0
379,19,16.11.2015 0:00:00,1,530000,32377.0
380,20,16.11.2015 0:00:00,1,530000,32045.0
381,21,16.11.2015 0:00:00,1,530000,30713.0
382,22,16.11.2015 0:00:00,1,530000,28327.0
383,23,16.11.2015 0:00:00,1,530000,26352.0
384,0,17.11.2015 0:00:00,1,530000,25372.0
385,1,17.11.2015 0:00:00,1,530000,24467.0
386,2,17.11.2015 0:00:00,1,530000,24165.0
387,3,17.11.2015 0:00:00,1,530000,24010.0
388,4,17.11.2015 0:00:00,1,530000,24395.0
389,5,17.11.2015 0:00:00,1,530000,25571.0
390,6,17.11.2015 0:00:00,1,530000,28237.0
391,7,17.11.2015 0:00:00,1,530000,29819.0
392,8,17.11.2015 0:00:00,1,530000,31593.0
393,9,17.11.2015 0:00:00,1,530000,32437.0
394,10,17.11.2015 0:00:00,1,530000,32439.0
395,11,17.11.2015 0:00:00,1,530000,32015.0
396,12,17.11.2015 0:00:00,1,530000,31932.0
397,13,17.11.2015 0:00:00,1,530000,32123.0
398,14,17.11.2015 0:00:00,1,530000,32309.0
399,15,17.11.2015 0:00:00,1,530000,32494.0
400,16,17.11.2015 0:00:00,1,530000,33468.0
401,17,17.11.2015 0:00:00,1,530000,33789.0
402,18,17.11.2015 0:00:00,1,530000,33290.0
403,19,17.11.2015 0:00:00,1,530000,32573.0
404,20,17.11.2015 0:00:00,1,530000,31829.0
405,21,17.11.2015 0:00:00,1,530000,30579.0
406,22,17.11.2015 0:00:00,1,530000,28386.0
407,23,17.11.2015 0:00:00,1,530000,26798.0
408,0,18.11.2015 0:00:00,1,530000,25219.0
409,1,18.11.2015 0:00:00,1,530000,24815.0
410,2,18.11.2015 0:00:00,1,530000,24415.0
411,3,18.11.2015 0:00:00,1,530000,24193.0
412,4,18.11.2015 0:00:00,1,530000,24666.0
413,5,18.11.2015 0:00:00,1,530000,25698.0
414,6,18.11.2015 0:00:00,1,530000,28276.0
415,7,18.11.2015 0:00:00,1,530000,30136.0
416,8,18.11.2015 0:00:00,1,530000,31923.0
417,9,18.11.2015 0:00:00,1,530000,32870.0
418,10,18.11.2015 0:00:00,1,530000,33027.0
419,11,18.11.2015 0:00:00,1,530000,32507.0
420,12,18.11.2015 0:00:00,1,530000,32458.0
421,13,18.11.2015 0:00:00,1,530000,32587.0
422,14,18.11.2015 0:00:00,1,530000,32765.0
423,15,18.11.2015 0:00:00,1,530000,32803.0
424,16,18.11.2015 0:00:00,1,530000,33833.0
425,17,18.11.2015 0:00:00,1,530000,34046.0
426,18,18.11.2015 0:00:00,1,530000,33712.0
427,19,18.11.2015 0:00:00,1,530000,32660.0
428,20,18.11.2015 0:00:00,1,530000,32195.0
429,21,18.11.2015 0:00:00,1,530000,30820.0
430,22,18.11.2015 0:00:00,1,530000,28549.0
431,23,18.11.2015 0:00:00,1,530000,26979.0
432,0,19.11.2015 0:00:00,1,530000,25478.0
433,1,19.11.2015 0:00:00,1,530000,24640.0
434,2,19.11.2015 0:00:00,1,530000,24325.0
435,3,19.11.2015 0:00:00,1,530000,24244.0
436,4,19.11.2015 0:00:00,1,530000,24392.0
437,5,19.11.2015 0:00:00,1,530000,25925.0
438,6,19.11.2015 0:00:00,1,530000,28251.0
439,7,19.11.2015 0:00:00,1,530000,29849.0
440,8,19.11.2015 0:00:00,1,530000,32009.0
441,9,19.11.2015 0:00:00,1,530000,32695.0
442,10,19.11.2015 0:00:00,1,530000,32825.0
443,11,19.11.2015 0:00:00,1,530000,32439.0
444,12,19.11.2015 0:00:00,1,530000,32340.0
445,13,19.11.2015 0:00:00,1,530000,32777.0
446,14,19.11.2015 0:00:00,1,530000,32756.0
447,15,19.11.2015 0:00:00,1,530000,33032.0
448,16,19.11.2015 0:00:00,1,530000,33725.0
449,17,19.11.2015 0:00:00,1,530000,33735.0
450,18,19.11.2015 0:00:00,1,530000,33522.0
451,19,19.11.2015 0:00:00,1,530000,32308.0
452,20,19.11.2015 0:00:00,1,530000,31932.0
453,21,19.11.2015 0:00:00,1,530000,30452.0
454,22,19.11.2015 0:00:00,1,530000,28502.0
455,23,19.11.2015 0:00:00,1,530000,26632.0
456,0,20.11.2015 0:00:00,1,530000,25096.0
457,1,20.11.2015 0:00:00,1,530000,24456.0
458,2,20.11.2015 0:00:00,1,530000,24173.0
459,3,20.11.2015 0:00:00,1,530000,24103.0
460,4,20.11.2015 0:00:00,1,530000,24281.0
461,5,20.11.2015 0:00:00,1,530000,25622.0
462,6,20.11.2015 0:00:00,1,530000,27916.0
463,7,20.11.2015 0:00:00,1,530000,29728.0
464,8,20.11.2015 0:00:00,1,530000,31277.0
465,9,20.11.2015 0:00:00,1,530000,32151.0
466,10,20.11.2015 0:00:00,1,530000,31879.0
467,11,20.11.2015 0:00:00,1,530000,31679.0
468,12,20.11.2015 0:00:00,1,530000,31775.0
469,13,20.11.2015 0:00:00,1,530000,31729.0
470,14,20.11.2015 0:00:00,1,530000,31791.0
471,15,20.11.2015 0:00:00,1,530000,32111.0
472,16,20.11.2015 0:00:00,1,530000,32769.0
473,17,20.11.2015 0:00:00,1,530000,33114.0
474,18,20.11.2015 0:00:00,1,530000,32640.0
475,19,20.11.2015 0:00:00,1,530000,31974.0
476,20,20.11.2015 0:00:00,1,530000,31282.0
477,21,20.11.2015 0:00:00,1,530000,29995.0
478,22,20.11.2015 0:00:00,1,530000,28136.0
479,23,20.11.2015 0:00:00,1,530000,26528.0
480,0,21.11.2015 0:00:00,1,530000,25254.0
481,1,21.11.2015 0:00:00,1,530000,24423.0
482,2,21.11.2015 0:00:00,1,530000,23699.0
483,3,21.11.2015 0:00:00,1,530000,23747.0
484,4,21.11.2015 0:00:00,1,530000,23655.0
485,5,21.11.2015 0:00:00,1,530000,24136.0
486,6,21.11.2015 0:00:00,1,530000,25136.0
487,7,21.11.2015 0:00:00,1,530000,26090.0
488,8,21.11.2015 0:00:00,1,530000,27498.0
489,9,21.11.2015 0:00:00,1,530000,28522.0
490,10,21.11.2015 0:00:00,1,530000,28980.0
491,11,21.11.2015 0:00:00,1,530000,29107.0
492,12,21.11.2015 0:00:00,1,530000,29040.0
493,13,21.11.2015 0:00:00,1,530000,29032.0
494,14,21.11.2015 0:00:00,1,530000,29201.0
495,15,21.11.2015 0:00:00,1,530000,29560.0
496,16,21.11.2015 0:00:00,1,530000,31106.0
497,17,21.11.2015 0:00:00,1,530000,31783.0
498,18,21.11.2015 0:00:00,1,530000,31152.0
499,19,21.11.2015 0:00:00,1,530000,30388.0
500,20,21.11.2015 0:00:00,1,530000,29896.0
501,21,21.11.2015 0:00:00,1,530000,29118.0
502,22,21.11.2015 0:00:00,1,530000,27525.0
503,23,21.11.2015 0:00:00,1,530000,26092.0
504,0,22.11.2015 0:00:00,1,530000,24688.0
505,1,22.11.2015 0:00:00,1,530000,23893.0
506,2,22.11.2015 0:00:00,1,530000,23511.0
507,3,22.11.2015 0:00:00,1,530000,23375.0
